CWE,Language,Query id,Query name
CWE-664,JavaScript/TypeScript,js/exposure-of-private-files,Exposure of private files
CWE-664,JavaScript/TypeScript,js/cross-window-information-leak,Cross-window communication with unrestricted target origin
CWE-664,JavaScript/TypeScript,js/stack-trace-exposure,Information exposure through a stack trace
CWE-664,JavaScript/TypeScript,js/disabling-certificate-validation,Disabling certificate validation
CWE-664,JavaScript/TypeScript,js/insecure-dependency,Dependency download using unencrypted communication channel
CWE-664,JavaScript/TypeScript,js/build-artifact-leak,Storage of sensitive information in build artifact
CWE-664,JavaScript/TypeScript,js/clear-text-logging,Clear-text logging of sensitive information
CWE-664,JavaScript/TypeScript,js/clear-text-storage-of-sensitive-data,Clear text storage of sensitive information
CWE-664,JavaScript/TypeScript,js/password-in-configuration-file,Password in configuration file
CWE-664,JavaScript/TypeScript,js/cors-misconfiguration-for-credentials,CORS misconfiguration for credentials transfer
CWE-664,JavaScript/TypeScript,js/insecure-temporary-file,Insecure temporary file
CWE-664,JavaScript/TypeScript,js/session-fixation,Failure to abandon session
CWE-664,JavaScript/TypeScript,js/resource-exhaustion-from-deep-object-traversal,Resources exhaustion from deep object traversal
CWE-664,JavaScript/TypeScript,js/remote-property-injection,Remote property injection
CWE-664,JavaScript/TypeScript,js/missing-x-frame-options,Missing X-Frame-Options HTTP header
CWE-664,JavaScript/TypeScript,js/unsafe-deserialization,Deserialization of user-controlled data
CWE-664,JavaScript/TypeScript,js/sensitive-get-query,Sensitive data read from GET request
CWE-664,JavaScript/TypeScript,js/client-side-unvalidated-url-redirection,Client-side URL redirect
CWE-664,JavaScript/TypeScript,js/server-side-unvalidated-url-redirection,Server-side URL redirect
CWE-664,JavaScript/TypeScript,js/xxe,XML external entity expansion
CWE-664,JavaScript/TypeScript,js/clear-text-cookie,Clear text transmission of sensitive cookie
CWE-664,JavaScript/TypeScript,js/host-header-forgery-in-email-generation,Host header poisoning in email generation
CWE-664,JavaScript/TypeScript,js/regex-injection,Regular expression injection
CWE-664,JavaScript/TypeScript,js/missing-rate-limiting,Missing rate limiting
CWE-664,JavaScript/TypeScript,js/resource-exhaustion,Resource exhaustion
CWE-664,JavaScript/TypeScript,js/xml-bomb,XML internal entity expansion
CWE-664,JavaScript/TypeScript,js/hardcoded-credentials,Hard-coded credentials
CWE-664,JavaScript/TypeScript,js/user-controlled-bypass,User-controlled bypass of security check
CWE-664,JavaScript/TypeScript,js/different-kinds-comparison-bypass,Comparison of user-controlled data of different kinds
CWE-664,JavaScript/TypeScript,js/insecure-download,Download of sensitive file through insecure connection
CWE-664,JavaScript/TypeScript,js/functionality-from-untrusted-domain,Untrusted domain used in script or other content
CWE-664,JavaScript/TypeScript,js/functionality-from-untrusted-source,Inclusion of functionality from an untrusted source
CWE-664,JavaScript/TypeScript,js/type-confusion-through-parameter-tampering,Type confusion through parameter tampering
CWE-664,JavaScript/TypeScript,js/empty-password-in-configuration-file,Empty password in configuration file
CWE-664,JavaScript/TypeScript,js/http-to-file-access,Network data written to file
CWE-664,JavaScript/TypeScript,js/prototype-polluting-assignment,Prototype-polluting assignment
CWE-664,JavaScript/TypeScript,js/prototype-pollution-utility,Prototype-polluting function
CWE-664,JavaScript/TypeScript,js/prototype-pollution,Prototype-polluting merge call
CWE-664,JavaScript/TypeScript,js/client-side-request-forgery,Client-side request forgery
CWE-664,JavaScript/TypeScript,js/request-forgery,Server-side request forgery
CWE-664,JavaScript/TypeScript,js/code-injection-dynamic-import,Code injection from dynamically imported code
CWE-664,JavaScript/TypeScript,js/user-controlled-data-decompression,User-controlled file decompression
CWE-664,JavaScript/TypeScript,javascript/ssrf,Uncontrolled data used in network request
CWE-664,JavaScript/TypeScript,js/cors-misconfiguration,overly CORS configuration
CWE-664,JavaScript/TypeScript,js/code-injection-more-sources,Code injection with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/cors-misconfiguration-for-credentials-more-sources,CORS misconfiguration for credentials transfer with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/remote-property-injection-more-sources,Remote property injection with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/unsafe-deserialization-more-sources,Deserialization of user-controlled data with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/xxe-more-sources,XML external entity expansion with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/regex-injection-more-sources,Regular expression injection with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/resource-exhaustion-more-sources,Resource exhaustion with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/xml-bomb-more-sources,XML internal entity expansion with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/user-controlled-bypass-more-sources,User-controlled bypass of security check with additional heuristic sources
CWE-664,JavaScript/TypeScript,js/prototype-polluting-assignment-more-sources,Prototype-polluting assignment with additional heuristic sources
CWE-664,Python,py/catch-base-exception,Except block handles 'BaseException'
CWE-664,Python,py/implicit-string-concatenation-in-list,Implicit string concatenation in a list
CWE-664,Python,py/use-of-input,'input' function used in Python 2
CWE-664,Python,py/file-not-closed,File is not always closed
CWE-664,Python,py/bind-socket-all-network-interfaces,Binding a socket to all network interfaces
CWE-664,Python,py/path-injection,Uncontrolled data used in path expression
CWE-664,Python,py/tarslip,Arbitrary file write during tarfile extraction
CWE-664,Python,py/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-664,Python,py/code-injection,Code injection
CWE-664,Python,py/stack-trace-exposure,Information exposure through an exception
CWE-664,Python,py/flask-debug,Flask app is run in debug mode
CWE-664,Python,py/pam-auth-bypass,PAM authorization bypass due to incorrect usage
CWE-664,Python,py/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-664,Python,py/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-664,Python,py/insecure-temporary-file,Insecure temporary file
CWE-664,Python,py/unsafe-deserialization,Deserialization of user-controlled data
CWE-664,Python,py/url-redirection,URL redirection from remote source
CWE-664,Python,py/xxe,XML external entity expansion
CWE-664,Python,py/polynomial-redos,Polynomial regular expression used on uncontrolled data
CWE-664,Python,py/redos,Inefficient regular expression
CWE-664,Python,py/regex-injection,Regular expression injection
CWE-664,Python,py/overly-permissive-file,Overly permissive file permissions
CWE-664,Python,py/xml-bomb,XML internal entity expansion
CWE-664,Python,py/hardcoded-credentials,Hard-coded credentials
CWE-664,Python,py/full-ssrf,Full server-side request forgery
CWE-664,Python,py/partial-ssrf,Partial server-side request forgery
CWE-664,Python,py/zipslip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-664,Python,py/tarslip-extended,Arbitrary file write during tarfile extraction
CWE-664,Python,py/unsafe-unpacking,Arbitrary file write during a tarball extraction from a user controlled source
CWE-664,Python,py/js2py-rce,JavaScript code execution.
CWE-664,Python,py/possible-timing-attack-against-hash,Timing attack against Hash
CWE-664,Python,py/timing-attack-against-hash,Timing attack against Hash
CWE-664,Python,py/timing-attack-against-header-value,Timing attack against header value
CWE-664,Python,py/possible-timing-attack-sensitive-info,Timing attack against secret
CWE-664,Python,py/timing-attack-sensitive-info,Timing attack against secret
CWE-664,Python,py/flask-constant-secret-key,Initializing SECRET_KEY of Flask application with Constant value
CWE-664,Python,py/improper-ldap-auth,Improper LDAP Authentication
CWE-664,Python,py/decompression-bomb,Decompression Bomb
CWE-664,Python,py/insecure-ldap-auth,Python Insecure LDAP Authentication
CWE-664,Python,py/simple-xml-rpc-server-dos,SimpleXMLRPCServer denial of service
CWE-664,Python,py/unicode-dos,Denial of Service using Unicode Characters
CWE-664,Python,py/cors-misconfiguration-with-credentials,Cors misconfiguration with credentials
CWE-664,Ruby,rb/user-controlled-data-decompression,User-controlled file decompression
CWE-664,Ruby,rb/zip-slip,"Arbitrary file access during archive extraction (""Zip Slip"")"
CWE-664,Ruby,rb/unsafe-hmac-comparison,Unsafe HMAC Comparison
CWE-664,Ruby,rb/unsafe-unsafeyamldeserialization,Deserialization of user-controlled yaml data
CWE-664,Ruby,rb/user-controlled-bypass,User-controlled bypass of security check
CWE-664,Ruby,rb/user-controlled-file-decompression,User-controlled file decompression
CWE-664,Ruby,rb/improper-ldap-auth,Improper LDAP Authentication
CWE-664,Ruby,rb/server-side-template-injection,Server-side template injection
CWE-664,Ruby,rb/path-injection,Uncontrolled data used in path expression
CWE-664,Ruby,rb/kernel-open,"Use ofKernel.open,IO.reador similar sinks with user-controlled input"
CWE-664,Ruby,rb/non-constant-kernel-open,Use ofKernel.openorIO.reador similar sinks with a non-constant value
CWE-664,Ruby,rb/shell-command-constructed-from-input,Unsafe shell command constructed from library input
CWE-664,Ruby,rb/code-injection,Code injection
CWE-664,Ruby,rb/unsafe-code-construction,Unsafe code constructed from library input
CWE-664,Ruby,rb/polynomial-redos,Polynomial regular expression used on uncontrolled data
CWE-664,Ruby,rb/redos,Inefficient regular expression
CWE-664,Ruby,rb/regexp-injection,Regular expression injection
CWE-664,Ruby,rb/stack-trace-exposure,Information exposure through an exception
CWE-664,Ruby,rb/insecure-dependency,Dependency download using unencrypted communication channel
CWE-664,Ruby,rb/clear-text-logging-sensitive-data,Clear-text logging of sensitive information
CWE-664,Ruby,rb/clear-text-storage-sensitive-data,Clear-text storage of sensitive information
CWE-664,Ruby,rb/unsafe-deserialization,Deserialization of user-controlled data
CWE-664,Ruby,rb/sensitive-get-query,Sensitive data read from GET request
CWE-664,Ruby,rb/url-redirection,URL redirection from remote source
CWE-664,Ruby,rb/xxe,XML external entity expansion
CWE-664,Ruby,rb/weak-cookie-configuration,Weak cookie configuration
CWE-664,Ruby,rb/overly-permissive-file,Overly permissive file permissions
CWE-664,Ruby,rb/hardcoded-credentials,Hard-coded credentials
CWE-664,Ruby,rb/insecure-download,Download of sensitive file through insecure connection
CWE-664,Ruby,rb/http-to-file-access,Network data written to file
CWE-664,Ruby,rb/insecure-mass-assignment,Insecure Mass Assignment
CWE-664,Ruby,rb/request-forgery,Server-side request forgery
CWE-664,Rust,rust/path-injection,Uncontrolled data used in path expression
CWE-664,Rust,rust/cleartext-logging,Cleartext logging of sensitive information
CWE-664,Rust,rust/cleartext-storage-database,Cleartext storage of sensitive information in a database
CWE-664,Rust,rust/ctor-initialization,Bad 'ctor' initialization
CWE-664,Rust,rust/uncontrolled-allocation-size,Uncontrolled allocation size
CWE-664,Rust,rust/hard-coded-cryptographic-value,Hard-coded cryptographic value
CWE-664,Rust,rust/access-after-lifetime-ended,Access of a pointer after its lifetime has ended
CWE-664,Rust,rust/access-invalid-pointer,Access of invalid pointer
CWE-664,Swift,swift/unsafe-unpacking,Arbitrary file write during a zip extraction from a user controlled source
CWE-664,Swift,swift/path-injection,Uncontrolled data used in path expression
CWE-664,Swift,swift/unsafe-webview-fetch,Unsafe WebView fetch
CWE-664,Swift,swift/unsafe-js-eval,JavaScript Injection
CWE-664,Swift,swift/redos,Inefficient regular expression
CWE-664,Swift,swift/constant-password,Constant password
CWE-664,Swift,swift/cleartext-storage-database,Cleartext storage of sensitive information in a local database
CWE-664,Swift,swift/cleartext-logging,Cleartext logging of sensitive information
CWE-664,Swift,swift/cleartext-storage-preferences,Cleartext storage of sensitive information in an application preference store
CWE-664,Swift,swift/hardcoded-key,Hard-coded encryption key
CWE-664,Swift,swift/xxe,Resolving XML external entity in user-controlled data
CWE-664,Swift,swift/regex-injection,Regular expression injection
CWE-665,C/C++,cpp/global-use-before-init,Global variable may be used before initialization
CWE-665,C/C++,cpp/initialization-not-run,Initialization code not run
CWE-665,C/C++,cpp/not-initialised,Variable not initialized before use
CWE-665,C/C++,cpp/alloca-in-loop,Call to alloca in a loop
CWE-665,C/C++,cpp/improper-null-termination,Potential improper null termination
CWE-665,C/C++,cpp/uninitialized-local,Potentially uninitialized local variable
CWE-665,C/C++,cpp/uncontrolled-allocation-size,Uncontrolled allocation size
CWE-665,C/C++,cpp/conditionally-uninitialized-variable,Conditionally uninitialized variable
CWE-665,C#,cs/unassigned-field,Field is never assigned a non-default value
CWE-665,Go,go/uncontrolled-allocation-size,Slice memory allocation with excessive size value
CWE-665,Java/Kotlin,java/exec-tainted-environment,Building a command with an injected environment variable
CWE-665,Java/Kotlin,java/unassigned-field,Field is never assigned a non-null value
CWE-665,Java/Kotlin,java/insecure-rmi-jmx-server-initialization,InsecureRmiJmxAuthenticationEnvironment
CWE-665,JavaScript/TypeScript,js/missing-rate-limiting,Missing rate limiting
CWE-665,JavaScript/TypeScript,js/resource-exhaustion,Resource exhaustion
CWE-665,JavaScript/TypeScript,js/resource-exhaustion-more-sources,Resource exhaustion with additional heuristic sources
